StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2190,18,0,2,3,15.3,18,0,2,0,0,0,0,1.41,4
2191,17,1,0,1,8.9,22,0,0,0,1,1,0,1.24,4
2192,17,1,2,4,15.8,18,0,3,1,0,0,0,1.93,4
2193,15,0,0,0,12.4,17,0,3,0,1,0,0,2.32,3
2194,18,0,0,1,2.3,18,0,2,1,1,0,0,1.82,4
2195,16,0,0,2,3.1,10,0,1,1,1,1,1,2.36,3
2196,15,1,2,2,8.7,2,0,1,0,0,0,0,2.79,2
2197,16,0,0,2,7.9,7,1,2,1,0,0,0,2.95,2
2198,17,1,0,0,14.9,19,0,3,0,0,0,1,1.81,4
2199,17,0,3,4,11.6,18,1,1,0,0,0,0,1.14,4
2200,15,0,0,0,7.8,9,0,0,0,1,0,0,2.3,3
2201,15,0,1,1,3.4,15,0,2,1,0,0,0,1.68,4
2202,16,0,1,0,4.5,4,0,2,0,0,0,0,2.75,2
2203,18,0,0,2,11.5,19,1,1,0,0,0,0,1.2,4
2204,16,0,1,3,8.5,8,1,2,1,1,1,1,2.9,2
2205,15,1,0,2,10.3,7,0,2,1,0,0,0,2.68,2
2206,16,0,1,3,3.4,10,0,2,1,0,0,0,2.3,3
2207,15,1,0,0,13.3,15,0,2,0,0,0,0,1.45,4
2208,16,0,1,2,17.1,6,0,3,0,1,0,0,2.98,2
2209,15,0,0,2,5.2,14,1,0,0,0,1,1,1.42,4
2210,15,1,1,2,9.8,23,0,1,1,0,0,0,0.93,4
2211,15,0,0,0,19.5,28,0,2,0,0,0,1,0.98,4
2212,18,1,0,2,6.7,20,1,2,1,0,0,1,1.38,4
2213,16,1,0,2,11.9,19,1,2,0,1,0,0,1.86,4
2214,16,0,0,2,1.8,22,0,3,1,1,0,0,1.23,4
2215,16,1,2,2,12.1,16,0,3,1,0,1,0,2.14,3
2216,15,1,0,1,1.8,5,0,1,1,0,1,0,2.43,3
2217,16,0,3,2,19.2,14,0,3,0,0,0,0,2.26,3
2218,16,1,3,1,14.3,7,0,2,0,1,0,0,2.69,2
2219,15,0,1,3,15.8,6,1,1,0,0,0,0,3.13,1
2220,17,0,0,2,14.1,1,1,4,0,1,0,0,3.77,0
2221,15,0,0,1,11.8,29,0,3,0,1,0,0,0.8,4
2222,16,0,2,4,9.0,12,0,4,1,1,0,0,2.96,2
2223,15,1,0,2,17.2,29,0,1,0,1,0,0,0.7,4
2224,17,0,0,0,19.1,22,0,1,1,0,1,0,1.19,4
2225,15,0,1,2,10.0,28,0,2,0,1,0,0,0.3,4
2226,16,1,2,1,18.6,5,0,3,0,1,0,0,3.3,1
2227,17,0,2,3,11.7,28,0,1,0,0,0,0,0.21,4
2228,18,0,0,3,10.8,4,0,3,1,1,1,0,3.53,0
2229,16,1,1,4,9.1,19,0,2,0,1,0,0,1.61,4
2230,17,1,0,2,4.2,0,0,2,1,1,0,0,3.34,1
2231,17,1,0,2,0.1,28,0,3,0,0,0,0,0.03,4
2232,18,1,2,2,4.8,17,0,3,1,0,0,0,1.64,4
2233,15,1,0,1,10.2,14,0,0,0,0,0,0,1.71,4
2234,15,1,0,2,7.6,22,0,4,0,1,1,0,1.49,4
2235,16,1,0,2,9.0,9,0,2,1,1,0,0,3.0,2
2236,18,0,2,0,19.6,2,1,0,1,0,0,0,3.52,0
2237,15,1,2,2,7.0,4,0,3,0,0,0,0,2.92,2
2238,18,1,1,3,9.0,23,0,4,1,1,0,0,1.36,4
2239,15,1,2,3,2.7,28,0,3,0,0,0,0,0.21,4
2240,17,0,0,0,1.0,12,0,3,1,0,1,0,2.23,3
2241,15,0,0,0,15.5,7,1,3,0,1,0,0,3.16,1
2242,18,1,0,1,11.4,21,1,4,0,0,1,0,1.99,4
2243,17,1,0,3,15.2,20,0,0,0,0,0,1,1.0,4
2244,17,1,0,1,3.0,28,0,3,1,1,0,0,0.52,4
2245,17,0,3,2,11.4,1,0,3,1,0,0,0,3.46,1
2246,18,0,0,1,5.1,8,0,0,0,1,0,0,1.99,4
2247,16,1,0,2,4.6,16,0,2,1,0,0,1,1.68,4
2248,16,0,0,1,0.2,26,0,2,0,0,0,0,0.11,4
2249,16,1,0,2,2.6,17,0,3,1,0,0,1,1.91,4
2250,18,0,3,1,6.2,12,0,0,0,0,0,0,1.2,4
2251,17,0,0,2,2.3,0,1,3,0,0,0,0,3.22,1
2252,16,1,0,1,19.7,11,0,1,0,0,0,0,2.19,3
2253,18,1,2,2,6.2,19,0,2,0,0,1,0,1.15,4
2254,16,1,0,3,2.6,19,0,3,0,0,0,1,0.69,4
2255,15,1,0,1,4.0,20,0,2,1,0,0,0,1.52,4
2256,16,0,0,3,11.8,4,1,2,0,0,0,0,3.17,1
2257,16,0,1,2,1.3,7,0,0,1,0,0,0,1.81,4
2258,17,0,3,1,17.2,26,1,3,1,0,0,0,1.12,4
2259,18,1,2,2,19.2,14,0,4,0,0,0,0,2.0,3
2260,17,0,0,1,4.9,26,1,4,0,0,0,0,0.89,4
2261,17,1,2,2,9.0,2,1,3,1,1,0,0,3.98,0
2262,17,0,0,2,0.4,5,0,1,1,0,0,0,2.33,3
2263,17,1,0,1,12.8,27,0,1,1,0,1,0,0.61,4
2264,17,1,0,2,8.3,12,1,1,1,1,1,0,2.71,2
2265,16,0,0,3,5.4,11,0,2,0,0,1,0,2.1,3
2266,17,1,1,3,4.1,18,0,1,1,0,0,0,1.18,4
2267,17,1,1,2,13.1,28,0,1,0,0,1,0,0.56,4
2268,18,0,3,4,8.3,17,0,3,0,0,0,0,1.17,4
2269,15,1,1,2,3.6,23,0,2,1,0,0,1,0.92,4
2270,16,1,1,1,13.8,0,0,3,1,0,0,0,3.84,0
2271,16,1,0,3,11.3,24,0,4,1,1,0,0,1.21,4
2272,16,0,0,2,17.2,26,0,3,0,0,1,0,0.96,4
2273,17,0,1,2,2.3,6,1,3,1,0,0,0,2.5,2
2274,17,1,0,2,15.7,11,0,3,1,0,0,0,2.46,3
2275,17,0,2,3,13.5,9,1,2,1,0,0,0,2.65,2
2276,18,1,0,3,2.3,28,1,0,0,0,0,0,0.38,4
2277,15,1,0,2,13.9,11,1,0,1,1,0,0,2.4,3
2278,17,1,0,1,8.8,10,1,1,0,1,1,0,2.6,2
2279,15,1,0,2,18.9,3,1,3,1,1,0,0,4.0,0
2280,18,1,0,2,2.8,18,1,4,1,0,0,0,1.42,4
2281,16,0,2,1,12.9,5,0,4,1,1,0,0,3.43,1
2282,17,1,0,2,7.6,24,0,0,0,0,0,1,0.13,4
2283,15,0,1,2,19.1,8,1,4,0,0,0,0,2.93,2
2284,15,0,0,1,6.6,19,0,2,0,0,0,0,0.95,4
2285,17,1,0,1,19.2,9,1,3,0,1,0,0,3.0,2
2286,16,1,0,1,18.0,4,1,1,1,0,0,0,3.06,1
2287,16,0,2,3,5.4,26,0,0,0,0,0,0,0.0,4
2288,16,0,0,1,16.1,12,1,2,0,1,0,1,2.75,2
2289,18,0,2,1,19.9,8,0,3,1,0,1,1,3.21,1
2290,15,1,0,2,5.1,1,0,1,0,0,1,0,3.42,1
2291,15,0,2,1,8.7,17,0,1,1,0,0,1,1.47,4
2292,15,1,0,0,10.4,20,0,4,0,0,0,0,1.55,4
2293,18,1,1,1,5.9,0,0,4,0,0,0,0,3.55,0
2294,15,1,1,2,0.3,23,0,0,1,0,0,0,0.19,4
2295,18,0,3,2,4.4,20,0,3,0,0,0,0,1.35,4
2296,16,1,0,1,5.6,11,1,2,0,1,0,0,2.14,3
2297,17,1,0,2,8.9,9,0,2,0,1,0,1,2.47,3
2298,15,1,0,4,3.4,1,0,2,0,1,0,0,3.21,1
2299,15,1,2,1,17.5,27,0,2,1,0,0,0,0.45,4
2300,16,1,1,1,14.1,8,1,2,1,0,0,0,2.81,2
2301,17,0,2,1,1.7,1,1,2,0,0,0,0,3.0,2
2302,18,1,0,2,13.0,22,0,2,1,1,0,1,1.18,4
2303,17,1,0,2,13.1,23,0,3,1,1,1,0,1.67,4
2304,16,0,0,1,19.1,29,1,3,1,1,0,0,1.62,4
2305,16,1,3,2,0.1,21,0,2,0,0,0,1,0.52,4
2306,17,0,1,0,5.0,13,0,1,1,0,0,0,1.95,4
2307,18,1,3,2,18.6,10,0,3,0,1,0,0,2.82,2
2308,18,0,0,2,18.6,22,0,3,1,0,0,0,1.25,4
2309,15,0,1,1,14.4,10,1,3,1,0,0,0,2.76,2
2310,18,1,1,2,15.3,16,0,2,0,1,0,0,1.92,4
2311,17,1,0,1,1.8,3,0,1,0,0,0,0,2.73,2
2312,16,1,2,2,10.3,12,0,3,0,0,0,0,2.23,3
2313,15,0,3,0,4.6,6,1,2,0,0,1,0,2.61,2
2314,15,0,2,3,3.6,15,1,4,0,0,1,0,2.2,3
2315,16,0,2,1,16.2,0,1,3,1,0,0,0,3.34,1
2316,18,1,0,3,2.7,12,0,1,0,0,0,0,1.72,4
2317,16,0,0,1,9.4,0,0,2,0,1,1,1,3.29,1
2318,18,0,3,2,18.8,10,1,3,0,0,0,0,2.56,2
2319,16,1,0,1,3.7,5,0,2,0,0,0,0,2.36,3
2320,17,0,2,3,19.6,19,1,2,0,0,0,0,1.5,4
2321,18,0,2,1,19.9,2,0,3,1,0,0,0,3.52,0
2322,17,1,1,1,11.1,11,0,3,0,0,0,0,2.4,3
2323,15,0,3,2,3.4,4,0,1,1,1,1,1,2.52,2
2324,16,1,0,0,6.3,8,1,2,0,0,0,0,2.44,3
2325,15,1,0,1,8.5,25,1,4,1,0,0,0,1.28,4
2326,15,1,0,3,6.2,25,0,4,0,1,0,0,1.1,4
2327,15,1,0,4,5.6,11,0,3,1,0,0,0,2.19,3
2328,15,1,0,1,19.4,29,1,4,1,0,1,0,1.58,4
2329,16,0,0,3,3.1,29,0,2,1,0,0,0,0.48,4
2330,15,0,2,2,14.7,27,1,2,1,0,0,0,1.21,4
2331,16,1,3,1,0.0,26,0,2,1,0,0,0,0.26,4
2332,16,1,0,2,11.9,9,0,1,1,0,0,0,2.71,2
2333,17,0,0,2,18.3,18,0,2,1,0,0,0,1.53,4
2334,18,1,3,4,5.8,4,0,2,1,1,0,1,3.13,1
2335,18,1,0,1,3.7,25,0,3,1,0,0,0,1.0,4
2336,16,1,0,2,13.0,4,0,3,0,0,0,1,3.37,1
2337,17,0,0,0,14.3,8,0,3,0,0,0,0,2.79,2
2338,16,0,1,1,13.8,26,0,2,1,0,0,0,0.67,4
2339,16,1,0,0,6.4,27,0,1,0,0,0,0,0.34,4
2340,16,1,3,4,5.0,25,1,2,1,0,0,0,0.89,4
2341,17,0,0,3,19.1,26,0,3,0,1,1,0,1.51,4
2342,18,0,1,2,18.5,19,0,1,0,1,1,0,1.71,4
2343,17,1,0,2,9.1,16,0,2,1,0,0,1,1.97,4
2344,15,1,0,1,16.9,9,0,2,0,1,0,0,2.63,2
2345,17,0,1,1,9.0,20,1,3,0,0,0,0,1.67,4
2346,17,0,2,1,8.5,0,0,3,0,0,0,0,3.09,1
2347,17,0,2,1,3.1,21,1,3,0,1,0,1,1.64,4
2348,17,1,1,2,8.5,27,0,2,1,1,0,0,0.34,4
2349,18,0,3,2,10.7,15,0,2,0,0,1,1,1.93,4
2350,15,1,2,0,0.5,25,0,1,1,0,0,0,0.45,4
2351,18,0,2,0,8.9,25,1,1,0,0,0,0,0.71,4
2352,18,0,0,1,15.6,14,1,1,1,0,0,1,1.75,4
2353,17,0,0,2,13.6,22,0,1,0,1,0,0,0.97,4
2354,16,0,0,3,12.7,16,1,1,0,0,0,1,1.93,4
2355,16,1,1,2,18.2,25,0,1,0,0,1,0,0.69,4
2356,18,1,0,3,0.4,19,1,1,0,0,0,0,0.73,4
2357,18,0,0,2,11.1,24,0,3,0,0,0,1,0.68,4
2358,17,1,2,1,15.7,12,0,4,1,1,0,0,3.02,1
2359,18,0,2,1,10.8,0,0,3,0,1,1,0,3.73,0
2360,17,0,3,3,6.5,24,1,0,0,0,0,0,0.84,4
2361,16,0,0,2,2.7,7,1,2,0,0,0,0,2.58,2
2362,16,0,1,1,17.8,4,1,3,1,0,0,0,3.37,1
2363,15,1,0,2,9.4,5,1,1,0,0,0,0,3.06,1
2364,16,0,0,2,17.6,22,0,3,0,0,0,0,1.17,4
2365,18,0,0,2,11.7,19,1,2,0,0,0,0,1.35,4
2366,16,1,0,3,13.5,29,1,4,1,0,0,0,1.12,4
2367,17,0,0,2,16.1,13,0,3,1,0,1,0,2.58,2
2368,16,0,2,2,13.2,21,0,3,0,1,0,0,1.63,4
2369,15,0,0,0,8.0,22,0,3,0,0,0,1,0.93,4
2370,16,1,2,0,10.3,10,1,1,0,1,0,1,2.7,2
2371,17,0,1,1,16.1,5,1,1,1,0,0,0,2.96,2
2372,17,1,0,0,7.5,10,1,2,0,1,0,0,2.27,3
2373,18,0,0,2,7.8,12,1,1,1,0,0,0,1.75,4
2374,16,0,0,2,1.9,11,1,1,0,1,0,0,2.02,3
2375,17,1,1,1,18.3,21,1,2,0,0,0,0,1.68,4
2376,15,0,0,3,1.8,1,1,3,0,1,1,0,3.66,0
2377,18,0,0,1,13.0,20,0,0,1,1,0,0,1.36,4
2378,15,1,0,1,8.3,2,0,1,1,0,0,0,2.81,2
2379,16,1,1,1,8.1,22,0,2,1,0,0,0,1.3,4
2380,16,1,3,1,13.6,3,1,2,0,1,0,1,3.38,1
2381,16,1,0,1,1.3,16,0,1,0,1,0,0,1.38,4
2382,18,1,2,2,11.9,27,0,4,0,1,0,0,0.73,4
2383,17,0,1,2,15.4,27,0,2,0,1,0,0,0.4,4
2384,18,1,3,4,16.6,21,0,2,0,1,1,0,1.73,4
2385,15,0,2,0,3.4,5,0,0,0,0,0,0,2.62,2
2386,18,0,1,1,17.9,6,0,2,0,0,1,1,2.99,2
2387,15,0,1,0,13.1,14,0,3,0,0,0,0,2.13,3
2388,18,1,2,2,17.6,10,0,1,1,0,1,0,2.71,2
2389,17,1,0,0,9.7,23,0,2,0,0,0,0,0.82,4
2390,15,0,0,3,10.8,2,0,0,1,0,0,0,2.52,2
2391,16,1,0,2,18.4,29,0,4,0,0,0,0,0.91,4
2392,16,1,2,2,18.0,5,0,0,1,0,0,0,3.06,1
2393,18,1,2,2,9.0,25,0,3,0,0,0,1,0.84,4
2394,16,1,0,1,5.5,1,0,2,0,0,0,0,2.83,2
2395,15,0,1,1,7.9,28,1,2,1,0,0,0,0.79,4
2396,16,0,0,1,7.8,13,0,3,0,0,0,1,1.89,4
2397,17,1,0,2,5.7,8,0,1,1,1,0,0,2.7,2
2398,17,0,3,1,5.4,17,0,2,1,0,0,0,1.52,4
2399,18,1,0,1,17.2,18,0,2,0,1,0,0,1.88,4
2400,15,1,0,4,1.4,11,0,0,1,0,1,0,2.04,3
2401,17,0,1,0,13.6,12,0,3,1,0,0,0,2.52,2
2402,17,0,2,3,3.5,25,0,0,0,0,0,0,0.14,4
2403,15,0,0,2,6.9,11,0,3,1,0,0,0,1.97,4
2404,16,1,1,1,1.2,11,0,2,1,0,1,0,2.19,3
2405,16,0,1,1,5.4,17,1,1,0,0,1,0,1.72,4
2406,18,1,0,1,15.4,8,0,3,0,1,0,0,2.51,2
2407,16,0,0,2,17.7,16,1,2,0,1,1,0,2.43,3
2408,15,0,1,2,4.4,20,0,2,1,1,0,0,1.36,4
2409,17,1,0,2,9.3,15,0,2,1,1,0,1,1.55,4
2410,16,1,3,3,9.4,16,0,1,1,0,0,1,1.62,4
2411,18,1,2,2,17.5,20,1,3,0,0,0,0,2.02,3
2412,16,1,3,1,15.3,23,0,2,0,0,0,1,0.98,4
2413,15,1,0,1,10.3,7,0,1,1,0,0,1,2.06,3
2414,18,1,3,3,13.4,10,0,3,0,1,0,0,2.64,2
2415,16,1,0,1,16.9,23,0,0,1,1,0,0,1.35,4
2416,18,1,0,0,0.2,1,1,1,1,1,0,0,3.06,1
2417,15,0,0,2,8.1,7,0,2,0,1,0,0,2.51,2
2418,17,1,0,2,18.1,11,0,3,0,0,0,0,2.34,3
2419,15,1,1,3,14.8,20,0,4,0,0,0,0,1.58,4
2420,15,0,0,2,10.9,0,0,3,1,0,1,0,3.57,0
2421,15,1,0,0,10.6,22,0,2,1,1,0,0,1.6,4
2422,15,0,1,3,7.0,12,0,3,1,1,0,0,2.64,2
2423,17,0,0,1,10.4,21,0,2,0,0,0,1,0.91,4
2424,17,1,1,1,13.1,20,1,1,0,0,0,0,1.58,4
2425,18,0,0,2,8.4,16,0,4,1,0,1,0,1.79,4
2426,16,1,2,0,14.3,13,1,1,0,0,0,0,1.88,4
2427,17,0,2,2,17.2,13,0,2,1,1,0,0,2.56,2
2428,17,0,0,1,3.1,15,0,3,0,0,0,0,1.57,4
2429,16,0,0,2,9.0,16,0,3,0,0,1,0,1.81,4
2430,17,1,0,1,8.2,5,1,0,0,0,0,0,2.58,2
2431,15,1,2,2,13.7,25,0,0,0,1,0,1,0.53,4
2432,15,0,0,3,5.0,27,0,2,1,0,0,0,0.71,4
2433,16,0,0,1,12.8,6,0,2,0,0,0,1,2.74,2
2434,18,1,0,1,17.5,25,1,2,1,0,0,0,1.27,4
2435,18,1,0,1,8.4,25,0,2,0,0,0,0,0.75,4
2436,16,0,0,1,18.2,0,0,4,0,0,0,0,3.75,0
2437,16,0,2,2,19.9,24,0,1,0,1,1,0,1.16,4
2438,15,1,0,2,2.1,14,1,2,0,1,0,0,1.87,4
2439,18,1,0,1,4.7,19,1,2,0,0,0,0,1.07,4
2440,17,1,2,1,19.0,20,0,1,1,0,0,0,1.31,4
2441,15,1,2,1,19.2,17,0,1,0,1,0,0,1.7,4
2442,16,1,0,2,2.0,29,1,4,0,0,0,0,0.54,4
2443,18,0,0,1,0.3,27,1,3,0,0,0,0,0.34,4
2444,17,1,0,4,3.2,25,0,1,0,0,0,1,0.27,4
2445,17,0,3,2,19.9,12,1,3,0,0,0,0,2.5,2
2446,15,1,0,1,3.6,23,0,1,1,0,0,0,0.53,4
2447,18,0,3,2,10.1,29,0,3,0,1,1,0,0.82,4
2448,18,1,1,3,17.0,1,1,0,0,1,0,0,3.41,1
2449,16,1,1,2,0.4,18,0,3,1,0,0,0,1.35,4
2450,18,0,0,1,12.1,14,1,0,0,1,0,1,2.03,3
2451,18,0,0,1,5.5,11,0,2,0,0,1,0,1.77,4
2452,15,1,0,3,17.2,14,0,3,0,0,1,0,1.99,4
2453,18,1,0,2,5.7,24,1,1,0,0,1,0,0.75,4
2454,17,1,1,2,13.7,17,0,2,0,0,0,0,1.49,4
2455,15,1,3,3,13.5,13,0,0,1,1,0,0,2.16,3
2456,15,1,1,3,4.4,5,1,3,1,1,0,1,3.11,1
2457,16,0,2,3,0.7,11,0,2,1,1,0,0,2.0,4
2458,18,0,0,0,8.2,19,0,2,0,0,0,1,1.36,4
2459,16,1,0,2,5.8,22,1,4,1,0,0,0,1.31,4
2460,17,0,0,2,16.2,29,0,2,0,0,0,0,0.59,4
2461,15,0,1,2,16.0,29,1,0,0,1,1,0,0.68,4
2462,15,0,3,2,9.1,5,1,3,0,0,0,0,2.82,2
2463,15,1,1,1,12.1,25,0,3,0,0,1,0,0.74,4
2464,17,0,0,2,12.1,29,0,4,1,0,0,1,0.73,4
2465,17,1,0,2,16.5,8,1,1,1,0,0,0,2.93,2
2466,16,0,1,0,8.5,29,0,2,1,1,0,0,0.55,4
2467,16,1,0,2,5.5,24,0,3,1,1,0,0,1.3,4
2468,16,0,2,1,5.3,25,0,3,1,1,0,1,1.19,4
2469,18,1,2,1,10.7,3,0,3,0,1,0,1,3.33,1
2470,15,1,1,0,9.0,16,0,1,0,0,0,0,1.49,4
2471,15,0,0,2,8.8,1,1,1,1,0,1,0,3.31,1
2472,16,1,0,2,1.8,15,1,1,0,0,0,0,1.61,4
2473,15,1,0,2,14.4,23,0,4,1,1,0,0,2.06,3
2474,16,1,0,2,4.3,13,0,1,0,0,0,0,1.67,4
2475,18,1,0,3,3.9,25,0,2,0,0,1,0,0.49,4
2476,18,1,1,1,8.3,7,0,2,0,0,0,1,2.23,3
2477,17,1,1,1,4.6,13,1,2,1,0,1,0,2.26,3
2478,18,1,0,3,11.7,1,1,2,0,0,0,0,3.45,1
2479,16,1,0,1,7.4,15,1,3,1,0,0,0,2.16,3
2480,18,0,0,4,9.0,3,0,2,0,1,0,0,2.75,2
2481,17,0,0,3,10.7,0,0,1,1,0,0,1,3.32,1
2482,15,1,2,2,4.1,22,0,2,0,0,0,0,0.91,4
2483,16,1,0,4,3.1,19,0,3,0,1,0,0,1.17,4
2484,15,0,0,0,17.6,26,0,4,0,0,0,0,1.22,4
2485,17,0,0,1,8.7,13,1,3,0,0,1,0,2.33,3
2486,17,0,2,2,8.2,7,1,3,0,0,0,0,2.84,2
2487,17,1,1,1,0.7,24,1,2,1,0,0,0,0.97,4
2488,15,0,0,3,10.0,27,1,3,0,0,0,1,0.86,4
2489,15,1,1,0,11.1,24,0,4,0,0,0,0,0.95,4
2490,15,1,2,2,11.2,2,0,2,0,1,0,0,3.24,1
2491,15,0,3,2,14.1,4,0,0,0,0,0,0,2.53,2
2492,17,1,0,2,3.5,5,0,4,0,0,0,0,2.77,2
2493,17,1,2,1,5.0,21,0,3,0,0,0,0,0.95,4
2494,16,1,3,1,16.2,25,1,2,0,1,0,0,1.32,4
2495,16,1,3,3,18.9,7,0,4,0,1,1,0,3.32,1
2496,15,0,1,1,2.7,5,0,2,0,0,1,0,2.33,3
2497,18,0,1,3,10.0,5,0,2,1,0,0,0,2.91,2
2498,18,1,0,2,4.3,3,0,3,0,1,1,0,3.34,1
2499,17,1,2,2,1.2,6,0,1,0,0,0,0,2.17,3
2500,17,0,1,2,6.5,29,0,3,0,0,0,1,0.21,4
2501,17,1,1,1,2.9,29,0,1,0,0,0,0,0.0,4
2502,16,0,0,2,14.2,23,1,1,0,0,0,0,0.89,4
2503,16,1,2,3,10.7,18,0,2,1,0,1,0,1.83,4
2504,17,1,2,2,2.9,6,0,2,0,0,0,0,2.47,3
2505,17,0,0,4,0.2,2,0,1,1,0,0,0,2.65,2
2506,17,0,2,2,16.2,7,1,4,0,0,0,0,3.16,1
2507,18,0,1,1,3.5,0,0,2,1,0,0,0,2.91,2
2508,16,0,2,1,12.1,0,1,1,1,0,1,0,3.73,0
2509,18,1,0,4,6.7,13,1,2,0,1,0,0,2.11,3
2510,18,0,0,1,11.7,5,1,3,0,0,0,0,2.55,2
2511,17,1,3,3,6.3,9,0,2,0,0,0,1,2.12,3
2512,17,0,0,3,1.7,24,0,1,1,0,0,0,0.48,4
2513,15,0,2,1,4.5,27,0,1,0,0,0,0,0.0,4
2514,15,1,0,0,3.8,13,0,2,0,0,0,0,1.81,4
2515,18,0,1,2,8.6,3,0,2,0,0,0,1,2.67,2
2516,16,0,0,1,13.2,5,1,3,0,0,1,0,3.1,1
2517,17,0,1,2,5.3,15,1,4,1,0,0,0,2.43,3
2518,17,0,0,2,0.2,27,0,1,1,1,1,0,0.59,4
2519,18,1,0,2,10.4,20,0,3,0,1,1,1,1.42,4
2520,15,1,0,2,12.1,27,1,4,0,1,1,0,1.36,4
2521,16,0,0,1,19.3,0,0,4,0,0,0,0,3.52,0
2522,15,0,3,2,11.8,5,0,4,1,0,1,0,3.06,1
2523,15,0,3,1,9.4,8,0,3,1,1,0,0,2.57,2
2524,15,1,0,1,11.5,14,1,2,0,0,0,1,2.13,3
2525,15,1,2,2,18.6,11,0,2,0,1,0,1,2.3,3
2526,17,1,0,3,16.6,2,1,2,1,0,0,0,3.35,1
2527,17,1,1,1,6.5,10,0,3,0,0,1,0,2.25,3
2528,15,0,2,2,4.7,14,0,2,0,0,0,0,2.06,3
2529,16,0,3,2,5.3,2,0,1,0,0,0,0,2.71,2
2530,18,0,0,1,10.1,13,0,1,0,0,0,0,1.82,4
2531,16,1,2,1,14.9,1,0,3,0,0,1,0,3.26,1
2532,16,0,0,3,10.1,28,0,3,1,0,0,0,0.74,4
2533,16,1,3,2,1.4,3,1,2,0,0,1,1,2.94,2
2534,15,1,0,2,14.5,25,0,1,0,0,0,0,0.45,4
2535,17,0,1,2,16.1,18,1,3,0,0,0,0,1.84,4
2536,16,0,1,0,5.8,11,1,0,1,0,0,0,1.9,4
2537,15,0,1,2,13.3,1,1,2,0,0,0,0,3.38,1
2538,16,1,0,2,8.5,16,1,2,0,0,0,1,1.67,4
2539,16,1,3,2,17.8,2,0,4,0,0,0,0,3.31,1
2540,15,0,0,1,16.9,9,0,2,1,1,0,0,2.76,2
2541,17,0,1,0,10.5,15,1,2,0,0,0,1,2.04,3
2542,17,1,0,1,13.8,21,1,3,0,1,0,0,1.49,4
2543,18,0,0,4,17.7,8,1,2,0,1,0,1,2.87,2
2544,15,1,1,2,9.9,10,0,1,0,0,0,0,2.02,3
2545,18,1,0,2,6.3,20,0,2,1,0,0,0,1.07,4
2546,18,0,0,0,15.1,14,0,4,1,0,0,0,2.61,2
2547,18,0,0,0,4.4,2,1,2,0,0,1,1,3.36,1
2548,17,0,0,2,7.8,15,0,3,0,1,0,0,2.13,3
2549,15,0,2,2,17.3,29,0,4,0,1,0,0,1.05,4
2550,18,1,2,2,14.5,20,0,3,0,0,0,1,1.58,4
2551,15,1,0,1,8.1,20,0,3,1,0,0,0,1.4,4
2552,15,1,0,2,4.3,20,0,3,0,1,0,0,1.17,4
2553,17,0,0,1,7.1,27,1,4,0,1,0,0,0.96,4
2554,18,1,0,1,5.7,11,1,4,1,0,0,0,2.31,3
2555,18,0,1,2,3.5,22,0,4,0,0,0,0,0.94,4
2556,15,0,1,1,14.9,4,0,3,0,0,0,1,2.94,2
2557,16,0,0,1,5.0,6,1,2,1,0,0,1,2.77,2
2558,17,0,0,2,9.1,8,0,1,1,1,0,0,3.03,1
2559,17,0,0,2,7.7,20,1,2,1,1,0,0,1.54,4
2560,17,0,2,3,19.6,17,0,4,1,1,1,0,2.5,3
2561,17,1,3,2,7.8,20,0,3,0,0,0,0,1.62,4
2562,18,0,0,0,1.6,7,0,2,0,1,0,0,2.21,3
2563,18,1,0,1,1.8,11,1,2,0,0,0,1,1.8,4
2564,16,1,2,4,11.8,19,0,2,1,0,1,0,1.57,4
2565,17,0,3,2,12.0,1,0,2,0,0,0,0,2.92,2
2566,17,0,0,2,8.4,9,0,3,0,0,0,0,2.52,2
2567,15,0,0,0,8.6,18,0,2,1,0,0,0,1.49,4
2568,18,1,0,2,1.1,8,0,1,0,0,0,0,1.66,4
2569,17,0,1,0,10.3,24,0,2,0,0,0,0,0.77,4
2570,16,1,0,2,10.1,23,0,1,0,1,0,0,0.89,4
2571,16,0,0,3,3.0,7,0,4,0,0,0,0,2.22,3
2572,18,0,1,4,2.1,23,0,2,0,0,0,0,0.65,4
2573,16,1,0,2,2.5,23,0,4,0,0,0,0,0.97,4
2574,16,1,2,2,2.0,23,0,1,0,1,0,0,0.34,4
2575,18,0,0,3,12.2,0,0,1,0,0,0,0,2.77,2
2576,17,1,0,2,3.9,5,0,3,0,0,0,0,2.5,3
2577,17,1,1,0,5.0,11,0,3,0,1,0,1,2.08,3
2578,16,1,0,2,3.5,24,0,2,0,0,1,0,0.77,4
2579,16,1,3,1,19.2,23,0,1,0,0,1,0,0.99,4
2580,17,1,1,2,17.1,18,0,0,0,1,0,0,1.38,4
2581,18,0,0,2,4.6,26,0,3,1,0,0,0,0.48,4
2582,16,0,2,2,6.6,16,0,1,1,1,0,0,1.84,4
2583,15,1,0,1,4.2,1,1,2,0,0,0,0,2.92,2
2584,18,0,3,1,9.8,10,1,3,0,0,0,1,2.29,3
2585,16,0,0,2,0.4,17,0,0,0,0,0,0,0.82,4
2586,16,1,1,3,13.4,22,0,1,1,1,0,0,1.47,4
